studentid,RecentYear,AcademicYear,term,Cohort,CompleteDevMath,CompleteDevEnglish,Major1,Major2,complete1,complete2,completeCIP1,completeCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,City,state,Zip,RegistrationDate,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,TwoOrMoreRace,HSDip,HSDipYr,HSGPAUnwtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus
285175,17,2015-16,1,2014-15,-2,-2,5.0207,-1,0,0,-2,-2,-1,6,2.55,2.72,"Jersey City",NJ,7307,20150115,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,74,65,-1,2,0,0,0,0
285254,16,2014-15,3,2014-15,-2,-2,45.1101,13,0,0,-2,-2,-1,6,3.32,3.32,"Jersey City",NJ,7305,20140528,2,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,88,64,-1,2,0,0,0,0
285290,17,2013-14,1,2012-13,-2,-2,16.0905,-1,0,0,-2,-2,-1,6,3,3,"West New York",NJ,7093,20121217,2,1978,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,126,90,-1,0,0,0,0,1
285302,17,2012-13,6,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.35,3.22,Belleville,NJ,7109,20120716,2,1969,0,0,0,0,0,1,0,-1,-1,-1,-1,0,2,70,70,-1,0,0,0,0,0
285339,13,2012-13,3,2012-13,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,0,0,Newark,NJ,7107,20130118,2,1990,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,85,66,-1,0,0,0,0,0
285343,15,2014-15,3,2014-15,-2,-2,50.0901,-1,0,0,-2,-2,-1,6,3.05,3.05,"Jersey City",NJ,7305,20150120,1,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,131,96,-1,0,0,0,0,0
285372,14,2012-13,1,2012-13,0,-2,0,-1,0,0,-2,-2,-1,6,1.7,1.7,"Jersy City",NJ,7304,20120511,2,1956,0,0,0,0,0,0,1,1,-1,-1,-1,0,1,-2,-2,-2,0,1,0,0,0
285433,16,2011-12,1,2011-12,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,2.02,2.02,"Jersey City",NJ,7306,20110713,1,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,12,12,-1,0,0,0,1,1
285482,14,2011-12,3,2011-12,-2,-2,13.1001,-1,0,0,-2,-2,-1,6,3.93,3.93,"Jersey City",NJ,7307,20110412,2,1978,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,46,66,-1,2,0,0,1,0
285488,14,2013-14,1,2013-14,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.3,2.3,"Jersey City",NJ,7306,20130813,2,1978,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
285514,16,2015-16,3,2015-16,-1,-1,52.0201,-1,0,0,-2,-2,-1,6,3.7,3.7,Rockaway,NJ,7866,20150122,2,1966,0,0,0,0,0,1,0,1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
285848,12,2011-12,6,2011-12,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.25,3.25,Hoboken,NJ,7030,20110808,2,1978,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
285888,14,2013-14,3,2013-14,-1,-1,0,-1,0,0,-2,-2,-1,6,4,4,"North Arlington",NJ,7074,20130122,1,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
286044,17,2011-12,3,2011-12,-2,-2,52.0201,52,0,0,-2,-2,-1,6,3.5,3.5,"Union City",NJ,7087,20110809,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,86,66,-1,2,0,0,0,0
286120,12,2011-12,1,2011-12,0,0,0,-1,0,0,-2,-2,-1,6,0,0,"Union City",NJ,7087,20110816,2,1987,0,0,0,0,0,1,0,1,2005,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
286145,17,2015-16,3,2013-14,-2,-2,16.0905,-1,0,0,-2,-2,-1,6,2.7,1.57,Newark,NJ,7104,20140129,2,1964,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,53,33,-1,0,0,0,0,0
286280,17,2016-17,1,2016-17,0,-2,52.0201,-1,0,0,-2,-2,-1,6,2.9,2.9,"East Orange",NJ,7018,20160518,1,1980,0,0,0,1,0,0,0,2,-1,-1,-1,0,1,-2,-2,-2,0,1,0,0,1
286282,15,2011-12,3,2011-12,-1,-1,0,-1,0,0,-2,-2,-1,6,3.37,3.37,Rochester,NY,7030,20110829,1,1988,0,0,1,0,0,0,0,1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
286301,14,2013-14,1,2013-14,-2,-2,40.0501,-1,0,0,-2,-2,-1,6,2,2,"Jersey City",NJ,7304,20130827,1,1985,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,65,59,-1,2,0,0,0,0
286350,14,2012-13,3,2012-13,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,2.68,2.67,Bloomingdale,NJ,7403,20120822,2,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,-1,69,-1,0,0,0,1,0
286385,17,2012-13,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,2.57,2.56,"Jersey City",NJ,7306,20120820,1,1982,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,75,75,-1,0,0,0,0,1
286398,15,2011-12,1,2011-12,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,2,2,"Jersey City",NJ,7087,20110824,2,1965,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0,0,-1,2,0,0,0,0
286407,17,2015-16,3,2015-16,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,2.48,2.47,Bayonne,NJ,7002,20150515,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,62,21,-1,0,0,0,0,0
286414,15,2012-13,3,2011-12,1,1,0,-1,0,0,-2,-2,-1,6,3.05,2.68,"Jersey City",NJ,7305,20120104,1,1979,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
286416,13,2011-12,1,2011-12,-2,-2,45.1001,-1,0,0,-2,-2,-1,6,3.85,3.85,"North Bergen",NJ,7047,20110707,2,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,65,65,-1,0,0,0,0,0
286429,12,2011-12,1,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7304,20110414,2,1986,1,0,0,0,0,0,0,-1,-1,-1,-1,0,2,33,66,-1,2,0,0,0,0
286443,17,2014-15,6,2014-15,0,1,43.0199,-1,0,0,-2,-2,-1,6,3.75,3.75,"Jersey City",NJ,7305,20140528,2,1996,1,0,0,0,0,0,0,1,2014,2.3,-1,0,1,-2,-2,-2,0,1,1,0,0
286460,17,2013-14,3,2013-14,1,0,0,-1,0,0,-2,-2,-1,6,3.24,3.23,"Jersey City",NJ,7305,20130703,1,1992,0,0,0,1,0,0,0,1,2010,2.3,-1,0,1,-2,-2,-2,0,1,1,0,0
286520,13,2011-12,1,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,1.75,1.75,Orange,NJ,7050,20110822,2,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,36,27,-1,0,0,0,0,0
286529,16,2014-15,3,2014-15,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.37,3.36,"Jersey City",NJ,7304,20140821,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,82,60,-1,2,0,0,0,0
286617,17,2015-16,3,2015-16,-2,-2,0,-1,0,0,-2,-2,-1,6,3.85,3.85,"North Bergen",NJ,7047,20150805,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,73,56,-1,0,0,0,0,0
286680,17,2014-15,6,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1.43,1.43,"North Bergen",NJ,7047,20140630,1,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,86,65,-1,2,0,0,0,0
286713,12,2011-12,3,2011-12,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,0,0,Bayonne,NJ,7002,20120117,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,37,25,-1,0,0,0,1,0
286733,15,2012-13,1,2011-12,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.19,2.97,Bayonne,NJ,7002,20120106,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,31,31,-1,0,0,0,0,0
286778,17,2011-12,3,2011-12,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,3.16,3.16,"North Bergen",NJ,7047,20110728,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,28,28,-1,0,0,0,1,0
286825,17,2015-16,3,2015-16,-2,-2,16.0905,13,0,0,-2,-2,-1,6,3.57,3.56,"Jersey City",NJ,7304,20150624,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,77,59,-1,2,0,0,0,0
286828,16,2015-16,3,2015-16,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,1.33,1.33,"Jersey City",NJ,7304,20151214,2,1963,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,42,39,-1,0,0,0,0,0
286863,16,2014-15,6,2014-15,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.93,3.92,"North Bergen",NJ,7047,20140724,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,99,70,-1,2,0,0,0,0
286899,16,2012-13,3,2012-13,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.33,3.33,"New Brunswick",NJ,8901,20120521,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,65,69,-1,2,0,0,0,0
286910,15,2011-12,3,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.75,2.75,Pleasantville,NJ,8232,20110809,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,27,17,-1,0,0,0,1,0
286939,14,2012-13,3,2011-12,-2,-2,45.1101,13,0,0,-2,-2,-1,6,3.45,3.32,Passaic,NJ,7306,20111215,2,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0,0,-1,2,0,0,0,0
286968,17,2015-16,3,2015-16,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,3.6,3.6,"Union City",NJ,7087,20150825,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,41,37,-1,0,0,0,0,0
286987,16,2014-15,3,2013-14,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,2.9,3.23,Weehawken,NJ,7086,20140107,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,77,66,-1,2,0,0,0,0
287013,16,2014-15,6,2013-14,-2,-2,42.0101,13,0,0,-2,-2,-1,6,2.47,1.92,"Union City",NJ,7086,20140117,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,68,52,-1,2,0,0,0,0
287040,14,2012-13,3,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,1.7,1.7,Weehawken,NJ,7086,20120611,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,24,21,-1,0,0,0,1,0
287061,15,2014-15,3,2013-14,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,1.23,1.92,"Jersey City",NJ,7304,20140109,1,1992,1,0,0,0,0,0,0,1,2010,-1,-1,0,2,79,66,-1,2,0,0,1,0
287068,13,2012-13,3,2012-13,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3,3,"Jersey City",NJ,7306,20130116,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,64,66,-1,2,0,0,0,0
287093,17,2013-14,3,2013-14,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,2.85,1.9,Secaucus,NJ,7094,20130716,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,80,66,-1,2,0,0,0,0
287133,14,2012-13,3,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.75,3.83,Neptune,NJ,7753,20120111,1,1989,1,0,0,0,0,0,0,-1,-1,-1,-1,0,2,0,0,-1,2,0,0,0,0
287183,17,2014-15,3,2014-15,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.83,3.75,"West New York",NJ,7087,20140528,2,1993,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,44,23.5,-1,0,0,0,0,0
287230,16,2014-15,3,2014-15,-2,-2,51,-1,0,0,-2,-2,-1,6,3.75,3.75,"Jersey City",NJ,7305,20140715,1,1966,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,75,66,-1,2,0,0,0,0
287254,14,2011-12,3,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,3.88,3.88,"Jersey City",NJ,7306,20110524,2,1992,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,21,27,-1,0,0,0,0,0
287269,17,2016-17,1,2016-17,0,-2,51.3801,-1,0,0,-2,-2,-1,6,3.93,3.67,Bayonne,NJ,7002,20160831,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,70,62,-1,2,1,0,0,0
287298,17,2015-16,1,2014-15,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.4,3.33,Bayonne,NJ,7002,20141219,1,1993,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,73,66,-1,2,0,0,0,0
287347,17,2016-17,3,2016-17,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,2.83,2.07,"Union City",NJ,7047,20160609,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,97,73,-1,2,0,0,0,0
287351,17,2013-14,6,2013-14,-2,-2,51,-1,0,0,-2,-2,-1,6,2.73,2.72,"Jersey City",NJ,7306,20130426,2,1992,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,83,54,-1,0,0,0,1,0
287513,14,2012-13,1,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.43,2.42,"Jersey City",NJ,7304,20120504,1,1991,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,6,6,-1,0,0,0,1,1
287544,15,2012-13,1,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.5,3.5,Kearny,NJ,7032,20120424,2,1988,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,71,66,-1,2,0,0,0,0
287563,17,2016-17,6,2016-17,0,0,52.0801,-1,0,0,-2,-2,-1,6,3.33,3.32,Bayonne,NJ,7002,20160711,2,1991,0,0,0,0,1,0,0,1,-1,-1,-1,0,2,93,63,-1,0,1,1,0,0
287587,17,2011-12,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.25,2.25,"Jersey City",NJ,7306,20110427,1,1983,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,7,16,-1,0,0,0,0,1
287649,17,2016-17,3,2016-17,0,-2,52.0201,-1,0,0,-2,-2,-1,6,3.68,3.67,Bayonne,NJ,7002,20160531,2,1991,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,64,64,-1,2,1,0,0,0
287658,16,2014-15,3,2013-14,-2,-2,27.0101,-1,0,0,-2,-2,-1,6,3.28,3.27,Bayonne,NJ,7002,20140107,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,47,28,-1,0,0,0,0,1
287663,14,2011-12,1,2011-12,-2,-2,50.0701,50,0,0,-2,-2,-1,6,4,4,Union,NJ,7083,20110516,2,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,75,66,-1,2,0,0,0,0
287708,15,2012-13,1,2012-13,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.18,3.17,"Jersey City",NJ,7305,20120829,1,1988,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,67,66,-1,2,0,0,0,0
287808,17,2016-17,3,2016-17,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.9,3.76,Harrison,NJ,7029,20160419,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,73,61,-1,2,0,0,0,0
287831,15,2011-12,3,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.67,2.67,"North Bergen",NJ,7093,20110811,2,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,34,20,-1,0,0,0,1,0
287848,12,2011-12,6,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.76,2.76,"Jersey City",NJ,7307,20110428,1,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,-1,91,-1,0,0,0,0,0
287876,16,2013-14,3,2013-14,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.5,3.5,Fairview,NJ,7022,20130802,2,1990,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,81,64,-1,2,0,0,0,0
287941,15,2014-15,6,2013-14,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.08,3.03,"Jersey City",NJ,7307,20140123,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,82,66,-1,2,0,0,0,0
287944,17,2015-16,3,2015-16,0,-2,42.0101,-1,0,0,-2,-2,-1,6,3.9,3.9,Bayonne,NJ,7002,20150723,2,1992,0,0,0,0,0,1,0,1,-1,2.7,-1,0,1,-2,-2,-2,0,1,0,0,0
287963,17,2016-17,3,2016-17,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.9,3.9,"Jersey City",NJ,7306,20160531,2,1992,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,96,70,-1,0,0,0,0,0
288039,12,2011-12,3,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,3.45,3.45,"Jersey City",NJ,7304,20110823,2,1959,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,65,65,-1,2,0,0,0,0
288061,16,2013-14,3,2013-14,-2,-2,45.1001,-1,0,0,-2,-2,-1,6,3.6,3.6,"Jersey City",NJ,7307,20130819,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,71,66,-1,0,0,0,0,0
288062,15,2013-14,6,2012-13,-2,-2,5.0207,-1,0,0,-2,-2,-1,6,3.43,3.14,"Jersey City",NJ,7306,20121219,2,1992,0,0,0,1,0,0,0,-1,-1,-1,-1,0,2,68,66,-1,2,0,0,0,0
288139,13,2012-13,6,2011-12,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.45,3.12,"Jersey City",NJ,7305,20111215,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
288206,15,2012-13,3,2012-13,-2,-2,23.0101,13,0,0,-2,-2,-1,6,3.68,3.68,Harrison,NJ,7029,20120424,2,1991,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,50,65,-1,2,0,0,0,0
288239,14,2012-13,1,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.33,3.32,Harrison,NJ,7029,20120705,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,35,34.5,-1,0,0,0,1,0
288374,15,2013-14,3,2013-14,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,1.93,1.92,"Jersey City",NJ,7304,20130723,2,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,72,66,-1,2,0,0,0,0
288388,15,2013-14,6,2013-14,0,-2,0,-1,0,0,-2,-2,-1,6,3.46,3.41,"Jersey City",NJ,7307,20130827,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,52,42,-1,0,1,0,0,0
288428,17,2016-17,3,2016-17,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.15,3.1,"Union City",NJ,7087,20160823,2,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,87,76,-1,0,0,0,0,0
288430,13,2012-13,3,2012-13,0,-2,0,-1,0,0,-2,-2,-1,6,0,0,Newark,NJ,7103,20120807,2,1992,0,0,0,1,0,0,0,1,2010,2.55,-1,0,1,-2,-2,-2,0,1,0,0,0
288445,16,2015-16,1,2015-16,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1.17,1.16,"Jersey City",NJ,7307,20150828,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,103,73,-1,0,0,0,0,0
288538,16,2015-16,3,2014-15,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.43,2.61,Newark,NJ,7114,20141115,2,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,103,75,-1,2,0,0,0,0
288582,13,2012-13,1,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,1.33,1.32,"Union City",NJ,7087,20120815,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,51,42,-1,0,0,0,0,1
288584,15,2011-12,3,2011-12,0,1,43.0199,-1,0,0,-2,-2,-1,6,3.88,3.88,"Union City",NJ,7087,20110418,2,1990,1,0,0,0,0,0,0,1,2009,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
288609,17,2016-17,6,2014-15,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.75,3.51,"Union City",NJ,7087,20141027,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,89,64,-1,2,0,0,0,0
288617,16,2011-12,3,2011-12,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.5,3.5,"Union City",NJ,7087,20110615,2,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,31,31,-1,0,0,0,0,0
288644,17,2016-17,6,2015-16,1,0,43.0199,-1,0,0,-2,-2,-1,6,3.38,3.49,"Union City",NJ,7087,20150116,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,24,24,-1,0,1,1,0,1
288691,17,2014-15,1,2014-15,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,4,4,Bayonne,NJ,7002,20140618,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,71,65,-1,2,0,0,0,0
288725,17,2015-16,3,2014-15,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.42,3.42,"Union City",NJ,7087,20150112,2,1990,0,0,0,0,0,0,0,1,-1,-1,-1,0,2,81,66,-1,2,0,0,0,0
288726,17,2014-15,3,2014-15,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.43,3.42,Newark,NJ,7104,20140709,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,102,66,-1,2,0,0,0,0
288788,17,2015-16,3,2015-16,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.43,3.42,Woodbridge,NJ,7095,20150715,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,91,65,-1,2,0,0,0,0
288791,13,2012-13,3,2012-13,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,0,0,Hoboken,NJ,7030,20130117,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,22,22,-1,0,0,0,1,0
288811,12,2011-12,1,2011-12,-1,-1,0,-1,0,0,-2,-2,-1,6,2.88,2.88,Somerset,NJ,8873,20110824,1,1986,0,0,0,0,0,0,0,1,-1,2.35,-1,0,1,-2,-2,-2,0,-1,-1,0,1
288841,17,2015-16,3,2015-16,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,4,4,"Union City",NJ,7087,20150408,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,76,76,-1,2,0,0,0,0
288842,16,2013-14,1,2013-14,0,1,13.1202,-1,0,0,-2,-2,-1,6,3.14,3.06,"Union City",NJ,7087,20130516,1,1991,1,0,0,0,0,0,0,1,2010,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
288843,16,2012-13,6,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,2.5,2.5,"Jersey City",NJ,7305,20120816,2,1992,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
288864,16,2014-15,3,2013-14,-2,-2,45.0601,-1,0,0,-2,-2,-1,6,1.85,1.9,Bayonne,NJ,7002,20140123,2,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,94,67,-1,0,0,0,0,0
288866,17,2016-17,3,2015-16,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.74,2.6,Newark,NJ,7103,20160108,1,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,99,76.5,-1,0,0,0,0,0
288890,17,2013-14,3,2013-14,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.23,3.23,"Jersey City",NJ,8104,20130709,2,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,27,13,-1,0,0,0,0,1
288921,13,2012-13,3,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,1.65,1.65,"Union City",NJ,7087,20130108,1,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,67,63,-1,0,0,0,0,0
288933,15,2013-14,3,2012-13,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.87,3.81,"Jersey City",NJ,7305,20120116,2,1991,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,94,49,-1,0,0,0,0,0
288978,15,2014-15,3,2014-15,0,0,26.0101,-1,0,0,-2,-2,-1,6,1.64,1.63,"Jersey City",NJ,7307,20150106,2,1991,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,110,86,-1,0,1,1,0,0
289007,17,2016-17,3,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.5,3.5,"West New York",NJ,7093,20160823,1,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,74,62,-1,0,0,0,0,0
289049,16,2012-13,1,2012-13,-2,-2,52.1401,-1,0,0,-2,-2,-1,6,2.52,2.76,Dover,NJ,7002,20120830,2,1992,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,51,19,-1,0,0,0,0,0
289140,17,2013-14,6,2013-14,-2,-2,0,-1,0,0,-2,-2,-1,6,2.77,2.97,"Union City",NJ,7087,20140107,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,87,66,-1,2,0,0,1,0
289161,15,2014-15,6,2014-15,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.66,3.66,"Jersey City",NJ,7304,20140708,2,1982,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
289207,17,2016-17,3,2016-17,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.24,3.2,"Long Branch",NJ,7712,20160712,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
289233,15,2011-12,3,2011-12,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,3.92,3.92,Bayonne,NJ,7002,20110728,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,12,26,-1,0,0,0,0,0
289237,12,2011-12,1,2011-12,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,3.06,3.06,Bayonne,NJ,7002,20110825,2,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,27,27,-1,0,0,0,0,0
289279,14,2013-14,1,2013-14,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7307,20130827,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,31,31,-1,0,0,0,0,0
289281,15,2013-14,1,2012-13,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,3.38,3.21,Jersey,NJ,7304,20121211,2,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,65,65,-1,2,0,0,0,0
